prodcode,productname,ingredient,bnftext,routeofadministration,dmdcode,therapyevents,bnfchapter,emo,top_cs,tcal,oral_cs,aza,metho,cic,myco,potency,injection,new202007
25087,betamethasone /clioquinol,,unknown,,,0,0,,1,,,,,,,potent,,
27530,dermovate,,unknown,,,0,0,,1,,,,,,,potent,,
7706,betamethasone 1 % oin,,unknown,,1.56E+17,126,0,,1,,,,,,,potent,,
21439,betnovate/urea/lavender oil/cetomacrogol oin,,unknown,,9.44E+16,31,0,1,1,,,,,,,potent,,
25029,urea 10%/hydrocortisone 1%,,unknown,,,0,0,1,1,,,,,,,mild,,
21907,diprosone,,unknown,,,74,0,,1,,,,,,,potent,,
12383,hydrocortisone & neomycin 1 % cre,,unknown,,1.45E+17,18,0,,1,,,,,,,mild,,
54178,quinocort cream (ecolab healthcare division),potassium hydroxyquinoline sulfate/hydrocortisone,unknown,cutaneous,4.97971E+15,8,0,,1,,,,,,,mild,,
21912,triamcinolone acetonide spr,,unknown,,1.73E+17,10,0,,1,,,,,,,,,
8497,hydrocortisone 1% / potassium hydroxyquinoline sulfate 0.5% cream,potassium hydroxyquinoline sulfate/hydrocortisone,unknown,cutaneous,4.98141E+15,427,0,,1,,,,,,,mild,,
1791,vioform-hydrocortisone ointment (novartis consumer health uk ltd),clioquinol/hydrocortisone,unknown,cutaneous,8.75811E+14,20175,0,,1,,,,,,,mild,,
20201,fluocortolone/fluocortolone hexanoate oin,,unknown,,7.93E+16,5,0,,1,,,,,,,,,
21931,modrasone,,unknown,,,12,0,,1,,,,,,,moderate,,
21646,diprosalic scalp application,,unknown,,,278,0,,1,,,,,,,potent,,
18284,hydrocortisone 20 % gel,,unknown,,1.02E+17,27,0,,1,,,,,,,mild,,
27550,locoid,,unknown,,,0,0,,1,,,,,,,potent,,
8711,aureomycin/hydrocortisone acetate/paraff 3 % oin,,unknown,,1.85E+17,70,0,,1,,,,,,,,,
43355,hydrocortisone sodium phosphate 500mg/5ml solution for injection ampoules,,unknown,,3.61E+16,42,0,,1,,,,,,,,,
21342,calamine /hydrocortisone 1% lot,,unknown,,9.27E+16,174,0,,1,,,,,,,mild,,
8064,betnovate 10% in emulsifying oint oin,,unknown,,1.25E+17,3478,0,,1,,,,,,,potent,,
8503,chlorquinaldol 3% / hydrocortisone butyrate 0.1% cream,chlorquinaldol/hydrocortisone butyrate,unknown,cutaneous,331997004,5138,0,,1,,,,,,,mild,,
6341,desoximetasone 0.05% oily cream,,unknown,,3.61E+16,5936,0,,1,,,,,,,,,
20190,hydrocortisone 1% in weak coal tar paste cre,,unknown,,3.185E+15,38,0,,1,,,,,,,mild,,
17263,hydrocortisone sodium phosphate 5 mg sol,,unknown,,3.165E+15,161,0,,1,,,,,,,,,
8936,betnovate-n lot,,unknown,,1.56E+17,15,0,,1,,,,,,,potent,,
2576,econacort cream (bristol-myers squibb pharmaceuticals ltd),econazole nitrate/hydrocortisone,unknown,cutaneous,6.74411E+14,23859,0,,1,,,,,,,mild,,
8232,betamethasone valerate /lignocaine hyd./ .05 % oin,,unknown,,1.81E+17,120,0,,1,,,,,,,potent,,
2875,hydrocortisone acetate 1% / sodium fusidate 2% ointment,hydrocortisone acetate/sodium fusidate,unknown,cutaneous,331740009,36778,0,,1,,,,,,,mild,,
11505,clioquinol 3% / hydrocortisone 1% cream,clioquinol/hydrocortisone,unknown,cutaneous,331736000,9024,0,,1,,,,,,,mild,,
23657,chlorhexidine hcl/hydrocortisone/nystati,,unknown,,,20,0,,1,,,,,,,,,
61104,"clobetasol 500microgram / neomycin 5mg / nystatin 100,000units/g cream (mawdsley-brooks & company ltd)",clobetasol propionate/neomycin sulfate/nystatin,very potent topical corticosteroids,cutaneous,2.45E+16,4,13040500,,1,,,,,,,potent,,
48849,dermovate 0.05% ointment (waymade healthcare plc),clobetasol propionate,very potent topical corticosteroids,cutaneous,2.05E+16,12,13040500,,1,,,,,,,potent,,
48893,dermovate 0.05% cream (waymade healthcare plc),clobetasol propionate,very potent topical corticosteroids,cutaneous,5.25971E+15,401,13040500,,1,,,,,,,potent,,
78319,clobaderm 0.05% ointment (accord healthcare ltd),clobetasol propionate,very potent topical corticosteroids,cutaneous,3.75E+16,105,13040500,,1,,,,,,,potent,,
52360,dermovate 0.05% scalp application (waymade healthcare plc),clobetasol propionate,very potent topical corticosteroids,cutaneous,1.05E+16,14,13040500,,1,,,,,,,potent,,
777,dermovate -nn cream (glaxo laboratories ltd),neomycin sulphate/clobetasol propionate/nystatin,very potent topical corticosteroids/antibacterial preparations only used topically,topical,5.19E+16,62179,13040500/13100101,,1,,,,,,,potent,,
4940,clobetasol propionate 0.05% with neomycin 0.5% with nystatin 100000 units/g cream,neomycin sulphate/clobetasol propionate/nystatin,very potent topical corticosteroids/antibacterial preparations only used topically,topical,1.30E+17,8200,13040500/13100101,,1,,,,,,,potent,,
1955,dermovate -nn ointment (glaxo laboratories ltd),neomycin sulphate/clobetasol propionate/nystatin,very potent topical corticosteroids/antibacterial preparations only used topically,topical,5.20E+16,30337,13040500/13100101,,1,,,,,,,potent,,
46864,clobetasol propionate with neomycin with nystatin 0.05% with 0.5% with 100000 unit/g cream (essential generics ltd),neomycin sulphate/clobetasol propionate/nystatin,very potent topical corticosteroids/antibacterial preparations only used topically,topical,2.07E+17,10,13040500/13100101,,1,,,,,,,potent,,
7637,clobetasol propionate with neomycin ointment,neomycin/clobetasol propionate,very potent topical corticosteroids/antibacterial preparations only used topically,topical,1.03E+17,62,13040500/13100101,,1,,,,,,,potent,,
8231,clobetasol propionate with neomycin cream,neomycin/clobetasol propionate,very potent topical corticosteroids/antibacterial preparations only used topically,topical,1.03E+17,103,13040500/13100101,,1,,,,,,,potent,,
47728,clobetasol propionate with neomycin with nystatin 0.05% with 0.5% with 100000 unit/g ointment (essential generics ltd),neomycin sulphate/clobetasol propionate/nystatin,very potent topical corticosteroids/antibacterial preparations only used topically,topical,2.07E+17,5,13040500/13100101,,1,,,,,,,potent,,
9244,clobetasol propionate with neomycin with nystatin 0.05% with 0.5% with 100000 unit/g ointment,neomycin sulphate/clobetasol propionate/nystatin,very potent topical corticosteroids/antibacterial preparations only used topically,topical,1.30E+17,3630,13040500/13100101,,1,,,,,,,potent,,
45314,salicylic acid 5% with propylene glycol in clobetasol propionate 47.5% cream,propylene glycol/salicylic acid/clobetasol propionate,very potent topical corticosteroids/preparations for psoriasis,topical,2.40E+17,5,13040500/13050200,,1,,,,,,,potent,,
41388,clobetasol propionate 25% ointment with coal tar solution 5% in white soft paraffin,clobetasol propionate/coal tar solution,very potent topical corticosteroids/preparations for psoriasis,topical,2.40E+17,11,13040500/13050200,,1,,,,,,,potent,,
